trait,model,fold,n_train,n_test,pearson_r,rmse,mae,r2,best_params,best_inner_r2
ramularia_collo_cygni,ridge,4,888,222,0.3239832355923883,1.0808591847648283,0.8107646884151574,0.0851462062797731,"{""model__alpha"": 100.0}",0.1126287203515171
ramularia_collo_cygni,ridge,5,888,222,0.41494937413534244,0.9949683903590533,0.7830937473740535,0.15107800331251142,"{""model__alpha"": 300.0}",0.07760734342733418
rhynchosporium,ridge,1,888,222,0.1499155883344727,0.7988127636957826,0.532520611824345,-0.01041044938126423,"{""model__alpha"": 300.0}",0.04329965558830381
rhynchosporium,ridge,2,888,222,0.3552291062982587,0.8448133960338732,0.5293824320906042,0.09435365020678532,"{""model__alpha"": 300.0}",0.03320991695079493
rhynchosporium,ridge,3,888,222,0.1657823339013353,1.023863607391577,0.6065726010931619,0.00995998375046081,"{""model__alpha"": 100.0}",0.06204645428704277
rhynchosporium,ridge,4,888,222,0.30705784926961077,1.035229914482902,0.6012372733441823,0.06840400741161734,"{""model__alpha"": 300.0}",0.0432722868927119
rhynchosporium,ridge,5,888,222,0.20140609069538334,0.7261887449140554,0.5157104850063882,0.014091363003133628,"{""model__alpha"": 300.0}",0.034412197854081304
blumeria_graminis,elasticnet,1,888,222,0.5104172856833229,1.3646986318868124,0.7120297813641179,-0.3126700251413175,"{""model__alpha"": 0.01, ""model__l1_ratio"": 0.05}",0.5129915099151922
blumeria_graminis,elasticnet,2,888,222,0.6995825723926987,0.8292861779700555,0.6605419224028629,0.4826285147499241,"{""model__alpha"": 0.01, ""model__l1_ratio"": 0.5}",0.5110897837251829
blumeria_graminis,elasticnet,3,888,222,0.729055677047149,0.8380448101244853,0.6412687799227009,0.5143351260158915,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.1}",0.4996712594362163
blumeria_graminis,elasticnet,4,888,222,0.7484304257226885,0.7505136421032703,0.6048357743643105,0.5473555227271417,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.1}",0.4983803890904212
blumeria_graminis,elasticnet,5,888,222,0.6933856723219838,0.8295704154788989,0.650577319566146,0.4777209477648584,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.05}",0.5208426037026602
heading_date,elasticnet,1,888,222,0.7861495685254949,19.49707645691737,14.187085186684403,0.6064514400485813,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.3}",0.5391033554357755
heading_date,elasticnet,2,888,222,0.7453425101974633,21.050015223368373,15.737312453558804,0.5530667808939751,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.5}",0.5725985678889823
heading_date,elasticnet,3,888,222,0.7369197002599014,21.52993625859939,15.745914217366561,0.5429882963559594,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.5}",0.5652187148531198
heading_date,elasticnet,4,888,222,0.7277690945332753,22.370111094625994,16.29685758668954,0.5103704894701739,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.3}",0.5709734329559003
heading_date,elasticnet,5,888,222,0.7778607404005344,20.071933640825648,14.751274146604228,0.6007994316017276,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.5}",0.5496026954100396
lodging,elasticnet,1,888,222,0.8124277069488641,1.0004883269934433,0.6437182115899446,0.649590652535877,"{""model__alpha"": 0.01, ""model__l1_ratio"": 0.05}",0.7138725723834768
lodging,elasticnet,2,888,222,0.8449039196672692,0.8205732717218508,0.6314794553263287,0.7133540993944736,"{""model__alpha"": 0.01, ""model__l1_ratio"": 0.5}",0.7314528801311915
lodging,elasticnet,3,888,222,0.8540773748263465,0.8275905689981801,0.6342558319889803,0.7281952656209894,"{""model__alpha"": 0.01, ""model__l1_ratio"": 0.5}",0.7297506784015559
lodging,elasticnet,4,888,222,0.8484758183430485,0.8488331049271517,0.6630955573654398,0.7162050739052037,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.1}",0.7203927469517496
lodging,elasticnet,5,888,222,0.8492617374205734,0.7961426609411573,0.6298779053726147,0.7156805966839448,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.1}",0.7199311473713573
plant_height,elasticnet,1,888,222,0.7627496979626971,9.217756772703288,6.730523564847239,0.570163987340407,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.5}",0.5539182420319353
plant_height,elasticnet,2,888,222,0.7606976173398718,8.95201062799548,6.931667736086175,0.5767367312794321,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.5}",0.5564042845459688
plant_height,elasticnet,3,888,222,0.7868007530443746,8.780827883516144,6.706753778196238,0.6175730321254337,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.5}",0.5565800908707756
plant_height,elasticnet,4,888,222,0.7510171517695166,9.62940419953141,7.095952346923309,0.5488528102440438,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.5}",0.5685226874546113
plant_height,elasticnet,5,888,222,0.7182008814518062,10.338431402835097,7.517772403424818,0.515451199381014,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.5}",0.5804919386955931
puccinia_hordei,elasticnet,1,888,222,0.6498758854536371,0.8775139361209253,0.6901661028365094,0.42049818055733834,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.3}",0.4141880756777026
puccinia_hordei,elasticnet,2,888,222,0.676279684908714,0.871241507697299,0.6850170657997721,0.4461071962751557,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.05}",0.40220675261087857
puccinia_hordei,elasticnet,3,888,222,0.6528549742967185,0.939457370394187,0.7396832690998967,0.4231978378450162,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.1}",0.4143876898553788
puccinia_hordei,elasticnet,4,888,222,0.6356863019528625,0.9411659253053172,0.7575034043689443,0.37960746359148045,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.05}",0.42313715226064413
puccinia_hordei,elasticnet,5,888,222,0.6326888822670342,0.919989571936706,0.7210693380147953,0.3830235203777519,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.3}",0.41868267760705286
ramularia_collo_cygni,elasticnet,1,888,222,0.3143873930181894,1.0953828207802194,0.8512054002033527,0.0811585277823923,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.3}",0.14250937067740796
ramularia_collo_cygni,elasticnet,2,888,222,0.3755633955424552,1.0245475348832758,0.8287530636487651,0.13960007954206688,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.3}",0.11253846143510937
ramularia_collo_cygni,elasticnet,3,888,222,0.3834981204435771,1.0527401289485758,0.8357033160997668,0.14097428220828523,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.1}",0.1232287204844672
ramularia_collo_cygni,elasticnet,4,888,222,0.3561978063232471,1.066815115568212,0.7966563619919643,0.10876593141920465,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.3}",0.1283443983354106
ramularia_collo_cygni,elasticnet,5,888,222,0.4084275553863285,0.9960671263553701,0.7815031347661545,0.14920205192684555,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.3}",0.08770392709290753
rhynchosporium,elasticnet,1,888,222,0.11659814257195271,0.8043931978945065,0.5489663315136898,-0.024577033622839695,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.3}",0.027258676060812188
rhynchosporium,elasticnet,2,888,222,0.3566432650453112,0.8431147704792173,0.5267473358142403,0.09799186781394043,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.1}",0.028486366263116143
rhynchosporium,elasticnet,3,888,222,0.16574567021168018,1.02300243760915,0.6050940512111205,0.01162472499574041,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.05}",0.05724531224708888
rhynchosporium,elasticnet,4,888,222,0.3007455655053337,1.0349244248988299,0.6006077014855946,0.06895374206972482,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.1}",0.04199080389661528
rhynchosporium,elasticnet,5,888,222,0.19904526722882637,0.7303022844353484,0.5162297380566432,0.002890251192625426,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.05}",0.023537354417849838
blumeria_graminis,xgboost,1,888,222,0.7191043929547717,0.8339601113792183,0.6499317090480566,0.5098007829828239,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}",0.49965559825807143
blumeria_graminis,xgboost,2,888,222,0.6979326800555898,0.8396325344871949,0.6601606599552583,0.4696383021531967,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.5105907307287918
blumeria_graminis,xgboost,3,888,222,0.7257300998643967,0.8423078290445476,0.6432741288434239,0.5093815377634717,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.5039034405172887
blumeria_graminis,xgboost,4,888,222,0.737228366474038,0.7549165732168137,0.5921338911720908,0.5420290149750915,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.4924151866539203
blumeria_graminis,xgboost,5,888,222,0.712181661155171,0.8060281306174678,0.601895934554642,0.506943720611332,"{""model__colsample_bytree"": 0.1, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.4951143459351095
heading_date,xgboost,1,888,222,0.8412179436620694,17.036962833093828,11.328939302014668,0.6995005440740958,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.5372075852748205
heading_date,xgboost,2,888,222,0.7609714816956923,20.435762598762715,13.342636307961534,0.5787697956194334,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.610081542830207
heading_date,xgboost,3,888,222,0.7420845884318716,21.395201570554065,13.712641429495664,0.5486903717253141,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}",0.61416872040227
heading_date,xgboost,4,888,222,0.7579727295542409,21.33573964660395,13.675890116816936,0.5546035923953834,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.6227148630407018
heading_date,xgboost,5,888,222,0.83473194183435,17.532705920636634,11.507652186148604,0.6954135194631119,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}",0.576761296679429
lodging,xgboost,1,888,222,0.8957462289358561,0.753098586582568,0.5892273491280704,0.8014566726114678,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.7217393065366413
lodging,xgboost,2,888,222,0.8548975441227412,0.8006367028998981,0.6256982242189071,0.7271135370616577,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}",0.7445740063758012
lodging,xgboost,3,888,222,0.8585569810275688,0.8145142387460744,0.6147391905092212,0.7367167000081174,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.7538060040181184
lodging,xgboost,4,888,222,0.863864886808511,0.8031298348655505,0.6084076591227472,0.7459427881326526,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.7417932727292662
lodging,xgboost,5,888,222,0.857544042383907,0.7733074098403218,0.5808907270087029,0.7317565968691362,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.7405541477198577
plant_height,xgboost,1,888,222,0.7970619902249174,8.606537132610136,6.470031557268705,0.6252779891010312,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.5715447980279119
plant_height,xgboost,2,888,222,0.7777843544011644,8.682548400802412,6.551185368105381,0.6018343144705347,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.6014054838722126
plant_height,xgboost,3,888,222,0.7907527020053462,8.70010655442013,6.417692557981329,0.6245719440653001,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.5826626113832972
plant_height,xgboost,4,888,222,0.7758422055913059,9.160853974887193,6.7863094537419935,0.591688752106716,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.6198116347266739
plant_height,xgboost,5,888,222,0.7864520886436415,9.175786459120483,6.580782590470862,0.6183064527724755,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.6130407168795641
puccinia_hordei,xgboost,1,888,222,0.6638057880319029,0.880962205746262,0.6462189853348395,0.41593482344896615,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}",0.4728996344457994
puccinia_hordei,xgboost,2,888,222,0.7345233073311108,0.795473585976209,0.629063935550459,0.5382571985431875,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}",0.42785324582265954
puccinia_hordei,xgboost,3,888,222,0.6880298895202501,0.8997821386481522,0.6953510456132334,0.4708881849564891,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.43663957513171997
puccinia_hordei,xgboost,4,888,222,0.6334432170599842,0.9487375614240631,0.7369044433805723,0.369585252761643,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.46640674800918
puccinia_hordei,xgboost,5,888,222,0.7110668817508626,0.8297903362619131,0.6441019189907957,0.498074171737528,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.43949706403376193
ramularia_collo_cygni,xgboost,1,888,222,0.21806266490651557,1.1865437618588217,0.8929685486178657,-0.0781427302364881,"{""model__colsample_bytree"": 0.1, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.08186226273051682
ramularia_collo_cygni,xgboost,2,888,222,0.30706180329813604,1.0700210488761877,0.8495480060911733,0.061529170309089665,"{""model__colsample_bytree"": 0.1, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.03640927867676554
ramularia_collo_cygni,xgboost,3,888,222,0.3884849967798766,1.0475308779050811,0.8409097825519888,0.1494546450574219,"{""model__colsample_bytree"": 0.1, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.02000364180491047
ramularia_collo_cygni,xgboost,4,888,222,0.3229697761713941,1.0876068184947647,0.8243782113432496,0.073687975190603,"{""model__colsample_bytree"": 0.1, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.02040395607172829
ramularia_collo_cygni,xgboost,5,888,222,0.4434007738642239,0.9691213323058582,0.7478465363611194,0.19461131045974467,"{""model__colsample_bytree"": 0.1, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",-0.02070101196686706
rhynchosporium,xgboost,1,888,222,0.13003883826206983,0.8511513639854127,0.5628007345899693,-0.1471532416778094,"{""model__colsample_bytree"": 0.1, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.027639269392113586
rhynchosporium,xgboost,2,888,222,0.2399233827080817,0.8687217192308769,0.5096361473069546,0.042368514218793396,"{""model__colsample_bytree"": 0.1, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",-0.014383652454606563
rhynchosporium,xgboost,3,888,222,0.16743364904781943,1.042068009600979,0.6081167636297513,-0.02555903013474148,"{""model__colsample_bytree"": 0.1, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.023536456022621183
rhynchosporium,xgboost,4,888,222,0.1893488340329474,1.068370202464189,0.5931598516031474,0.007803892202626783,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",-0.026468808973255025
rhynchosporium,xgboost,5,888,222,0.28006506419472277,0.716665534882118,0.4919180866144396,0.03978014296512178,"{""model__colsample_bytree"": 0.1, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",-0.024787456481139447
