model,trait,params,n_individuos,n_snps,n_configs_model,fits_por_config,fits_ejecutados_config,pearson_r,pearson_p,rmse,r2,fit_time_s,cv
xgboost,blumeria_graminis,"colsample_bytree=0.3, learning_rate=0.05, max_depth=5, n_estimators=400, reg_lambda=5.0, subsample=0.7",1110,61139,8,15,125,0.7562279784049343,2.4406125377685262e-206,0.7617003176496234,0.5717441124577283,12621.179598200004,"NestedKFold_manual(outer=5, inner=3, random_state=42)"
xgboost,heading_date,"colsample_bytree=0.3, learning_rate=0.05, max_depth=5, n_estimators=400, reg_lambda=1.0, subsample=0.7",1110,61139,8,15,125,0.8008510382711196,5.690307154072319e-249,19.035596394185653,0.6411471713130765,11140.319992600009,"NestedKFold_manual(outer=5, inner=3, random_state=42)"
xgboost,lodging,"colsample_bytree=0.1, learning_rate=0.05, max_depth=5, n_estimators=400, reg_lambda=5.0, subsample=0.7",1110,61139,8,15,125,0.8776116836861555,0.0,0.7597063709422773,0.7696450478610943,15604.266589900006,"NestedKFold_manual(outer=5, inner=3, random_state=42)"
xgboost,plant_height,"colsample_bytree=0.3, learning_rate=0.05, max_depth=3, n_estimators=400, reg_lambda=5.0, subsample=0.7",1110,61139,8,15,125,0.8000658721731604,3.956943900505436e-248,8.609800314934501,0.639063249368792,12046.079668200007,"NestedKFold_manual(outer=5, inner=3, random_state=42)"
xgboost,puccinia_hordei,"colsample_bytree=0.3, learning_rate=0.05, max_depth=5, n_estimators=400, reg_lambda=1.0, subsample=0.7",1110,61139,8,15,125,0.7371647374231556,7.732639208604456e-191,0.8034446281313099,0.543111215798738,11074.070632100003,"NestedKFold_manual(outer=5, inner=3, random_state=42)"
xgboost,ramularia_collo_cygni,"colsample_bytree=0.3, learning_rate=0.05, max_depth=5, n_estimators=400, reg_lambda=5.0, subsample=0.7",1110,61139,8,15,125,0.33735196835997183,6.016678614520075e-31,1.0605927778518234,0.10487381019237352,10473.114955000012,"NestedKFold_manual(outer=5, inner=3, random_state=42)"
xgboost,rhynchosporium,"colsample_bytree=0.1, learning_rate=0.05, max_depth=5, n_estimators=400, reg_lambda=5.0, subsample=0.7",1110,61139,8,15,125,0.2801109689315721,1.853793138270828e-21,0.8828334888983853,0.06962767794572944,10680.427586000005,"NestedKFold_manual(outer=5, inner=3, random_state=42)"
