model,trait,params,n_individuos,n_snps,n_configs_model,fits_por_config,fits_ejecutados_config,pearson_r,pearson_p,rmse,r2,fit_time_s,cv
ridge,blumeria_graminis,alpha=1000.0,1110,61139,6,15,95,0.7488069233473555,3.873785132303195e-200,0.77193219721465,0.5601613594370085,290.0881980999984,"NestedKFold_manual(outer=5, inner=3, random_state=42)"
ridge,heading_date,alpha=0.1,1110,61139,6,15,95,0.7952366671161544,4.965799379036839e-243,19.300172615464618,0.6311024385499143,274.00183650000145,"NestedKFold_manual(outer=5, inner=3, random_state=42)"
ridge,lodging,alpha=0.1,1110,61139,6,15,95,0.877441255476829,0.0,0.7611738039468808,0.768754290750763,413.5259550999999,"NestedKFold_manual(outer=5, inner=3, random_state=42)"
ridge,plant_height,alpha=0.1,1110,61139,6,15,95,0.802587341417605,7.571328019352646e-251,8.573041730412303,0.6421386289274498,351.2566230000011,"NestedKFold_manual(outer=5, inner=3, random_state=42)"
ridge,puccinia_hordei,alpha=0.1,1110,61139,6,15,95,0.7294127591097241,6.461962653138202e-185,0.8135100303949023,0.5315918764513751,254.96852369999942,"NestedKFold_manual(outer=5, inner=3, random_state=42)"
ridge,ramularia_collo_cygni,alpha=1000.0,1110,61139,6,15,95,0.344283967450161,3.050506995814687e-32,1.0638680159707712,0.09933675906394357,245.63636889999907,"NestedKFold_manual(outer=5, inner=3, random_state=42)"
ridge,rhynchosporium,alpha=1000.0,1110,61139,6,15,95,0.2529195991092082,1.1641371446353999e-17,0.8976032551326683,0.03823709694986399,222.096730700001,"NestedKFold_manual(outer=5, inner=3, random_state=42)"
