adaboost,decision_tree,elasticnet,gradient_boosting,random_forest,ridge,svr_linear,svr_rbf,xgboost
0.0025443191264601372,0.0021341113423675173,0.11038361480900405,0.001043631170000392,0.007723355165676682,0.16573883084128072,0.02770066395420656,0.0006712297042860138,-0.0015647991881162504
0.010259119769324698,-0.024758756066819654,0.019099969723874288,0.0020199785030872164,-0.0028212585478138985,0.02078602969770138,0.024943302280638013,0.002030446131478847,-0.007617046868894639
0.0006688586721209644,0.0011228635369623374,0.02673459374534848,0.0031089925144053288,0.0006274131288901419,0.026205926142587432,-0.010678543260779993,-0.005334823169857894,0.0012195126146843371
-0.0002462475313108614,-0.02295157884103327,0.022436527200807466,0.004716742532574814,0.0021701679058450107,0.022530640515160294,0.025390591045136968,-0.0012236108418538505,0.0033211567201638648
0.013397301423798913,-0.023754348194768182,0.02883066384485955,0.029103989746862124,0.015820224309044506,0.024649721137798508,-0.02097025931580987,0.0047386716595436695,0.02321768580428052
-0.04004983256603439,-0.03961846410823994,-0.00938375538975833,-0.01750413706475079,-0.01628208772180051,0.022022219384726094,0.014675569413384326,-0.05437183880810598,-0.017194471142554013
-0.00872305761504688,-0.01636517756710809,-0.02238352834971169,-0.0073310199381032,0.0076571580450758014,-0.004107965471122882,0.019104023052901792,-0.000724983101007104,0.008767402759803894
