trait,model,fold,n_train,n_test,pearson_r,rmse,mae,r2,best_params,best_inner_r2
plant_height,adaboost,1,888,222,0.7661425517638905,9.501010952774553,7.461902690884337,0.5433410772892736,"{""model__estimator"": ""DecisionTreeRegressor(max_depth=3, random_state=42)"", ""model__learning_rate"": 0.1, ""model__loss"": ""linear"", ""model__n_estimators"": 200}",0.5388426710079277
plant_height,adaboost,2,888,222,0.7640634495368397,8.990231337978079,7.045553963062122,0.573114761163972,"{""model__estimator"": ""DecisionTreeRegressor(max_depth=3, random_state=42)"", ""model__learning_rate"": 0.05, ""model__loss"": ""linear"", ""model__n_estimators"": 200}",0.5517217057266146
plant_height,adaboost,3,888,222,0.7394753782096286,9.562941077287782,7.4922039558429825,0.5464130606568667,"{""model__estimator"": ""DecisionTreeRegressor(max_depth=3, random_state=42)"", ""model__learning_rate"": 0.05, ""model__loss"": ""linear"", ""model__n_estimators"": 200}",0.5525724919438227
plant_height,adaboost,4,888,222,0.7366773986270803,9.80566675703209,7.505124109832631,0.532185496116725,"{""model__estimator"": ""DecisionTreeRegressor(max_depth=3, random_state=42)"", ""model__learning_rate"": 0.05, ""model__loss"": ""linear"", ""model__n_estimators"": 100}",0.5647364767368769
plant_height,adaboost,5,888,222,0.7436593674042025,10.037479552885236,7.384089453748915,0.5432510379033277,"{""model__estimator"": ""DecisionTreeRegressor(max_depth=3, random_state=42)"", ""model__learning_rate"": 0.05, ""model__loss"": ""linear"", ""model__n_estimators"": 200}",0.574248356575025
puccinia_hordei,adaboost,1,888,222,0.631722196393969,0.9023038595871332,0.700331063572905,0.38729363889490953,"{""model__estimator"": ""DecisionTreeRegressor(max_depth=3, random_state=42)"", ""model__learning_rate"": 0.1, ""model__loss"": ""linear"", ""model__n_estimators"": 200}",0.45808723724736716
puccinia_hordei,adaboost,2,888,222,0.7261117781434747,0.8296011584388144,0.6597566002099141,0.4977877445211185,"{""model__estimator"": ""DecisionTreeRegressor(max_depth=3, random_state=42)"", ""model__learning_rate"": 0.05, ""model__loss"": ""linear"", ""model__n_estimators"": 200}",0.4131071615671608
puccinia_hordei,adaboost,3,888,222,0.6523885201612182,0.9415159205682485,0.7413975157910477,0.420667276852712,"{""model__estimator"": ""DecisionTreeRegressor(max_depth=3, random_state=42)"", ""model__learning_rate"": 0.2, ""model__loss"": ""linear"", ""model__n_estimators"": 200}",0.43086779915996365
puccinia_hordei,adaboost,4,888,222,0.6405249603744725,0.9280472363177485,0.72996149054414,0.3967819374135775,"{""model__estimator"": ""DecisionTreeRegressor(max_depth=3, random_state=42)"", ""model__learning_rate"": 0.1, ""model__loss"": ""linear"", ""model__n_estimators"": 200}",0.43367637846682
puccinia_hordei,adaboost,5,888,222,0.6805283019136769,0.8837429192746845,0.6871368704287923,0.43068229079152975,"{""model__estimator"": ""DecisionTreeRegressor(max_depth=3, random_state=42)"", ""model__learning_rate"": 0.1, ""model__loss"": ""linear"", ""model__n_estimators"": 200}",0.4239313353727612
ramularia_collo_cygni,adaboost,1,888,222,0.17950100992233814,1.148052912032222,0.8911852013078677,-0.009328524693039908,"{""model__estimator"": ""DecisionTreeRegressor(max_depth=3, random_state=42)"", ""model__learning_rate"": 0.2, ""model__loss"": ""linear"", ""model__n_estimators"": 100}",0.11740558335619866
ramularia_collo_cygni,adaboost,2,888,222,0.37638570020266326,1.0266555344387376,0.8334675909489057,0.13605590331009976,"{""model__estimator"": ""DecisionTreeRegressor(max_depth=3, random_state=42)"", ""model__learning_rate"": 0.05, ""model__loss"": ""linear"", ""model__n_estimators"": 200}",0.08132758798081952
ramularia_collo_cygni,adaboost,3,888,222,0.31032897373061885,1.089774770632869,0.8710083539296661,0.07947135191288879,"{""model__estimator"": ""DecisionTreeRegressor(max_depth=3, random_state=42)"", ""model__learning_rate"": 0.05, ""model__loss"": ""square"", ""model__n_estimators"": 100}",0.08426374200196059
ramularia_collo_cygni,adaboost,4,888,222,0.3363794160822492,1.0798287913276794,0.8117156950375218,0.0868896526697922,"{""model__estimator"": ""DecisionTreeRegressor(max_depth=3, random_state=42)"", ""model__learning_rate"": 0.05, ""model__loss"": ""linear"", ""model__n_estimators"": 100}",0.07809708765310526
ramularia_collo_cygni,adaboost,5,888,222,0.38252032429436705,1.0112240156698675,0.7930234807933101,0.12311231699213965,"{""model__estimator"": ""DecisionTreeRegressor(max_depth=3, random_state=42)"", ""model__learning_rate"": 0.05, ""model__loss"": ""linear"", ""model__n_estimators"": 200}",0.05447006736392335
rhynchosporium,adaboost,1,888,222,0.03727908974334587,0.9001945747929204,0.689795970471716,-0.2831594310385315,"{""model__estimator"": ""DecisionTreeRegressor(max_depth=3, random_state=42)"", ""model__learning_rate"": 0.05, ""model__loss"": ""linear"", ""model__n_estimators"": 100}",-0.01861658618606325
rhynchosporium,adaboost,2,888,222,0.26269822535135945,0.8714174098548054,0.6212533973981877,0.03641612833124708,"{""model__estimator"": ""DecisionTreeRegressor(max_depth=3, random_state=42)"", ""model__learning_rate"": 0.05, ""model__loss"": ""linear"", ""model__n_estimators"": 100}",-0.014530676323771696
rhynchosporium,adaboost,3,888,222,0.1499559712159244,1.0474125900697646,0.7127299381507767,-0.036105824997475944,"{""model__estimator"": ""DecisionTreeRegressor(max_depth=3, random_state=42)"", ""model__learning_rate"": 0.05, ""model__loss"": ""linear"", ""model__n_estimators"": 100}",-0.0213941072370258
rhynchosporium,adaboost,4,888,222,0.26550226710056435,1.0367852198243996,0.691313883270184,0.06560268837684191,"{""model__estimator"": ""DecisionTreeRegressor(max_depth=3, random_state=42)"", ""model__learning_rate"": 0.05, ""model__loss"": ""linear"", ""model__n_estimators"": 100}",-0.016201506431887853
rhynchosporium,adaboost,5,888,222,0.18660523933034978,0.7900459572390063,0.6474779035660206,-0.1669234149193093,"{""model__estimator"": ""DecisionTreeRegressor(max_depth=3, random_state=42)"", ""model__learning_rate"": 0.05, ""model__loss"": ""linear"", ""model__n_estimators"": 100}",-0.058423048277599955
