trait,model,fold,n_train,n_test,pearson_r,rmse,mae,r2,best_params,best_inner_r2
puccinia_hordei,svr_rbf,5,888,222,0.7206389630039638,0.8160642043817179,0.6227896451483118,0.5145422308063587,"{""model__C"": 1, ""model__epsilon"": 0.1, ""model__gamma"": 0.1}",0.47507339491016315
ramularia_collo_cygni,svr_rbf,1,888,222,0.28470220424774645,1.1192127806218533,0.8631481701685461,0.04074502615572051,"{""model__C"": 1, ""model__epsilon"": 0.5, ""model__gamma"": 0.01}",0.15435001842228688
ramularia_collo_cygni,svr_rbf,2,888,222,0.3864373015677792,1.0223109994716555,0.8113022516312113,0.14335239846102255,"{""model__C"": 1, ""model__epsilon"": 0.5, ""model__gamma"": 0.01}",0.11229887871765232
ramularia_collo_cygni,svr_rbf,3,888,222,0.40878423856839796,1.0379720344640693,0.825570647707046,0.1649064764111644,"{""model__C"": 1, ""model__epsilon"": 0.5, ""model__gamma"": 0.01}",0.11804430394043508
ramularia_collo_cygni,svr_rbf,4,888,222,0.34068423249520047,1.0791756625037034,0.8050472961326658,0.08799389870180685,"{""model__C"": 1, ""model__epsilon"": 0.5, ""model__gamma"": 0.01}",0.11088780730236347
ramularia_collo_cygni,svr_rbf,5,888,222,0.4653797342834771,0.9681824182470745,0.7558901504986917,0.19617112434054063,"{""model__C"": 1, ""model__epsilon"": 0.01, ""model__gamma"": 0.01}",0.0903720401222059
rhynchosporium,svr_rbf,1,888,222,0.12430937492642305,0.8084006376312052,0.5940775991822188,-0.03481122874443221,"{""model__C"": 1, ""model__epsilon"": 0.5, ""model__gamma"": ""auto""}",0.028145679774742877
rhynchosporium,svr_rbf,2,888,222,0.2098751393525175,0.8738471771952177,0.6142380831756349,0.03103512793179264,"{""model__C"": 1, ""model__epsilon"": 0.5, ""model__gamma"": 0.1}",0.011405638682230138
rhynchosporium,svr_rbf,3,888,222,0.11437078569718176,1.0288139952943176,0.675621813657634,0.0003631381006194978,"{""model__C"": 10, ""model__epsilon"": 0.5, ""model__gamma"": 0.01}",0.02915592611038949
rhynchosporium,svr_rbf,4,888,222,0.2411128899872111,1.043571978956727,0.6691275058389927,0.05332958671732735,"{""model__C"": 1, ""model__epsilon"": 0.5, ""model__gamma"": 0.1}",0.010811272769357191
rhynchosporium,svr_rbf,5,888,222,0.17227694124076667,0.7355458909020783,0.5688101751709171,-0.011479747388404737,"{""model__C"": 1, ""model__epsilon"": 0.5, ""model__gamma"": 0.01}",0.012683595125995225
