trait,model,fold,n_train,n_test,pearson_r,rmse,mae,r2,best_params,best_inner_r2
plant_height,svr_linear,3,888,222,0.801657314118173,8.506283007061219,6.343276112546088,0.6411134052551332,"{""model__C"": 0.1, ""model__epsilon"": 0.01}",0.5852892903062552
plant_height,svr_linear,4,888,222,0.7782807404025771,9.205060816462012,6.658258227990433,0.5877385303646763,"{""model__C"": 1, ""model__epsilon"": 0.01}",0.5908395463345021
plant_height,svr_linear,5,888,222,0.7393590849485376,10.019566030825764,7.513514808745652,0.5448798694287664,"{""model__C"": 0.1, ""model__epsilon"": 0.5}",0.6154169438593725
puccinia_hordei,svr_linear,1,888,222,0.6548944097861026,0.9038046666542919,0.6724456519135371,0.3852537079409346,"{""model__C"": 0.1, ""model__epsilon"": 0.5}",0.2992398477702715
puccinia_hordei,svr_linear,2,888,222,0.35762839263624496,1.384450498641034,0.708742670375459,-0.39863203413376525,"{""model__C"": 0.1, ""model__epsilon"": 0.5}",0.3611379944315223
puccinia_hordei,svr_linear,3,888,222,0.6691440804923885,0.923081938803314,0.7064803984318487,0.44313075795727797,"{""model__C"": 0.1, ""model__epsilon"": 0.5}",0.41578725867763316
puccinia_hordei,svr_linear,4,888,222,0.5890910530427043,1.0148090695052485,0.7480877194233246,0.27872172105248905,"{""model__C"": 0.1, ""model__epsilon"": 0.5}",0.3177613538080683
puccinia_hordei,svr_linear,5,888,222,0.6517708804993592,0.9020117390324756,0.6878113034222242,0.406901018716863,"{""model__C"": 0.1, ""model__epsilon"": 0.5}",0.38243723028555143
ramularia_collo_cygni,svr_linear,1,888,222,0.2894598473349821,1.189645256674758,0.9082909064700739,-0.08378638945850159,"{""model__C"": 0.1, ""model__epsilon"": 0.5}",-0.10376128752828433
ramularia_collo_cygni,svr_linear,2,888,222,0.2989572328086115,1.199486074999101,0.8687599290730202,-0.17930613332196232,"{""model__C"": 0.1, ""model__epsilon"": 0.5}",-0.18219846229392542
ramularia_collo_cygni,svr_linear,3,888,222,0.2965139391438945,1.1190833608853277,0.8556552013329582,0.029291824964682744,"{""model__C"": 0.1, ""model__epsilon"": 0.01}",-0.15091747015136323
ramularia_collo_cygni,svr_linear,4,888,222,0.2619804980343318,1.1354578377353544,0.8405692963090725,-0.009614277400849192,"{""model__C"": 0.1, ""model__epsilon"": 0.5}",-0.19800432590966643
ramularia_collo_cygni,svr_linear,5,888,222,0.44556758266572605,0.9676962299568146,0.7637202115317006,0.19697823269751724,"{""model__C"": 0.1, ""model__epsilon"": 0.1}",-0.18633541135580942
rhynchosporium,svr_linear,1,888,222,0.12665627250438874,0.8157498693939873,0.583174758133083,-0.05371184885602176,"{""model__C"": 0.1, ""model__epsilon"": 0.5}",-0.04391404482931072
rhynchosporium,svr_linear,2,888,222,0.3277405385060182,0.8454414273916706,0.5800475371725743,0.09300664098121514,"{""model__C"": 0.1, ""model__epsilon"": 0.5}",-0.032338217360411314
rhynchosporium,svr_linear,3,888,222,0.1252584594346485,1.0281658797182214,0.6705179029628666,0.001622211466759671,"{""model__C"": 0.1, ""model__epsilon"": 0.5}",-0.017481952089842417
rhynchosporium,svr_linear,4,888,222,0.1917553646225851,1.0543152024131537,0.6670013141739246,0.0337379497880298,"{""model__C"": 0.1, ""model__epsilon"": 0.5}",-0.005285611384845253
rhynchosporium,svr_linear,5,888,222,0.22977055889824993,0.7262164409549332,0.5591078900913771,0.014016158624632014,"{""model__C"": 0.1, ""model__epsilon"": 0.5}",-0.0398718127669195
blumeria_graminis,svr_rbf,1,888,222,0.6943279710678382,0.8603145051370432,0.6757367285329167,0.4783291780678325,"{""model__C"": 1, ""model__epsilon"": 0.5, ""model__gamma"": ""scale""}",0.5382451270977878
blumeria_graminis,svr_rbf,2,888,222,0.7351265235702865,0.7847953638994709,0.6261479550239971,0.5366528533496218,"{""model__C"": 1, ""model__epsilon"": 0.5, ""model__gamma"": ""auto""}",0.5161346627839295
blumeria_graminis,svr_rbf,3,888,222,0.7528030420624966,0.8055456678859986,0.614231577669806,0.5512726455044739,"{""model__C"": 1, ""model__epsilon"": 0.5, ""model__gamma"": ""auto""}",0.5229922992994305
blumeria_graminis,svr_rbf,4,888,222,0.745602065636342,0.746248573685039,0.6008179483524227,0.5524855403599229,"{""model__C"": 1, ""model__epsilon"": 0.5, ""model__gamma"": ""auto""}",0.5121989162619798
blumeria_graminis,svr_rbf,5,888,222,0.7334711283711666,0.7841663831286263,0.5997360999074752,0.5333271484768978,"{""model__C"": 1, ""model__epsilon"": 0.5, ""model__gamma"": ""auto""}",0.5092004454546433
heading_date,svr_rbf,1,888,222,0.8440155356176391,16.739230802454443,9.65071139679026,0.7099116197502078,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.01}",0.5445368398851974
heading_date,svr_rbf,2,888,222,0.7572733066050321,20.890828570243446,12.164423260218484,0.5598009128559387,"{""model__C"": 100, ""model__epsilon"": 0.5, ""model__gamma"": ""scale""}",0.6183483375743076
heading_date,svr_rbf,3,888,222,0.7362355155499793,22.04509397918916,12.875126658338518,0.5208563431124058,"{""model__C"": 100, ""model__epsilon"": 0.01, ""model__gamma"": ""auto""}",0.6341650851291388
heading_date,svr_rbf,4,888,222,0.7725146006463359,21.089564447039002,12.449059014986364,0.5648224080849567,"{""model__C"": 100, ""model__epsilon"": 0.5, ""model__gamma"": 0.01}",0.6160772727663256
heading_date,svr_rbf,5,888,222,0.8024251353468236,19.01445077962265,11.059713436773494,0.6417548684309655,"{""model__C"": 100, ""model__epsilon"": 0.1, ""model__gamma"": ""auto""}",0.6185953252553325
lodging,svr_rbf,1,888,222,0.8889843050967791,0.784877221307151,0.610023844361594,0.7843472099576618,"{""model__C"": 1, ""model__epsilon"": 0.1, ""model__gamma"": ""scale""}",0.735296643192244
lodging,svr_rbf,2,888,222,0.8419495660705729,0.838357135383696,0.6372988823434671,0.7007948035841272,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.01}",0.7637989913472968
lodging,svr_rbf,3,888,222,0.876032023960683,0.768498079037432,0.5811450331775526,0.7656248711528463,"{""model__C"": 1, ""model__epsilon"": 0.5, ""model__gamma"": ""scale""}",0.7490173421373667
lodging,svr_rbf,4,888,222,0.8711329266119623,0.7831215754237525,0.579672818527378,0.7584436898295459,"{""model__C"": 1, ""model__epsilon"": 0.1, ""model__gamma"": 0.01}",0.7490991417074837
lodging,svr_rbf,5,888,222,0.8565600807343805,0.7777222768256452,0.5993716173707446,0.7286850125582699,"{""model__C"": 10, ""model__epsilon"": 0.5, ""model__gamma"": 0.01}",0.7529082178970669
plant_height,svr_rbf,1,888,222,0.8091632621508313,8.285040078562046,6.156197722463912,0.6527505731499011,"{""model__C"": 10, ""model__epsilon"": 0.5, ""model__gamma"": 0.01}",0.5775907258671238
plant_height,svr_rbf,2,888,222,0.7655895603387672,8.853665494252077,6.568123643255701,0.5859854324628946,"{""model__C"": 10, ""model__epsilon"": 0.5, ""model__gamma"": ""scale""}",0.611989776419176
plant_height,svr_rbf,3,888,222,0.826642726033955,8.114316469735657,6.086152294847357,0.6734261059272758,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.01}",0.5907151631171226
plant_height,svr_rbf,4,888,222,0.7754352852653366,9.262340303244196,6.598265140806366,0.58259188405824,"{""model__C"": 10, ""model__epsilon"": 0.5, ""model__gamma"": 0.01}",0.6075846045350201
plant_height,svr_rbf,5,888,222,0.7677383860607832,9.5246616071116,6.93326668694897,0.5887297151892348,"{""model__C"": 10, ""model__epsilon"": 0.5, ""model__gamma"": ""auto""}",0.6170577551452694
puccinia_hordei,svr_rbf,1,888,222,0.7077770746564775,0.8170025603152418,0.6250972908068515,0.49766482001632717,"{""model__C"": 1, ""model__epsilon"": 0.5, ""model__gamma"": ""auto""}",0.4648264169680883
puccinia_hordei,svr_rbf,2,888,222,0.7168250217418248,0.816580532431006,0.6423380587348276,0.5134285184515446,"{""model__C"": 10, ""model__epsilon"": 0.5, ""model__gamma"": 0.01}",0.4816093694383479
puccinia_hordei,svr_rbf,3,888,222,0.7093812438611321,0.8772644677371267,0.6560222469713155,0.49703958893709665,"{""model__C"": 1, ""model__epsilon"": 0.1, ""model__gamma"": ""scale""}",0.4813092298430484
puccinia_hordei,svr_rbf,4,888,222,0.6762776910116678,0.9092692032503318,0.7094951436432584,0.42094590443574453,"{""model__C"": 1, ""model__epsilon"": 0.5, ""model__gamma"": ""scale""}",0.49047105161866805
puccinia_hordei,svr_rbf,5,888,222,0.7439438055203743,0.7860820540504517,0.6104064711606296,0.5495583277649352,"{""model__C"": 10, ""model__epsilon"": 0.5, ""model__gamma"": 0.01}",0.4852360475178277
ramularia_collo_cygni,svr_rbf,1,888,222,0.23082999135449622,1.145505815614365,0.8860649123249268,-0.004854854252140273,"{""model__C"": 1, ""model__epsilon"": 0.5, ""model__gamma"": 0.01}",0.1337940883044426
ramularia_collo_cygni,svr_rbf,2,888,222,0.35242957506800765,1.0359199398147094,0.8203232396932714,0.12039331490363714,"{""model__C"": 1, ""model__epsilon"": 0.5, ""model__gamma"": 0.01}",0.10381568119366817
ramularia_collo_cygni,svr_rbf,3,888,222,0.36512929818234985,1.0592552709589247,0.8416912242417693,0.1303087958490955,"{""model__C"": 1, ""model__epsilon"": 0.5, ""model__gamma"": 0.01}",0.10561646074124524
ramularia_collo_cygni,svr_rbf,4,888,222,0.30661497374215224,1.095031139342385,0.8116447847142214,0.06099825943423831,"{""model__C"": 1, ""model__epsilon"": 0.5, ""model__gamma"": 0.01}",0.10220859596049543
ramularia_collo_cygni,svr_rbf,5,888,222,0.44596559289622834,1.013578693874158,0.7893921411145,0.11902382174966586,"{""model__C"": 0.1, ""model__epsilon"": 0.1, ""model__gamma"": 0.01}",0.045236253810649885
rhynchosporium,svr_rbf,1,888,222,0.20965331308478202,0.7976301225170096,0.5975693228690473,-0.007420841563155367,"{""model__C"": 1, ""model__epsilon"": 0.5, ""model__gamma"": ""scale""}",0.03323029906317365
rhynchosporium,svr_rbf,2,888,222,0.33700691035427066,0.8479013704656915,0.45357770144298526,0.08772088634251052,"{""model__C"": 1, ""model__epsilon"": 0.1, ""model__gamma"": 0.1}",0.014146820870992246
rhynchosporium,svr_rbf,3,888,222,0.24993441271257366,1.0208280596533568,0.5189491820572236,0.01582181659198545,"{""model__C"": 1, ""model__epsilon"": 0.1, ""model__gamma"": 0.1}",0.04375077326838739
rhynchosporium,svr_rbf,4,888,222,0.13370312946846794,1.08977959023322,0.556448681415798,-0.03236037231304589,"{""model__C"": 1, ""model__epsilon"": 0.1, ""model__gamma"": 0.1}",0.05053401820130384
rhynchosporium,svr_rbf,5,888,222,0.15855923106997713,0.7398066604489033,0.5762606688392207,-0.023232010371945222,"{""model__C"": 0.1, ""model__epsilon"": 0.5, ""model__gamma"": 0.01}",0.006945886531204944
