trait,model,fold,n_train,n_test,pearson_r,rmse,mae,r2,best_params,best_inner_r2
ramularia_collo_cygni,elasticnet,2,888,222,0.3830003528827001,1.0209903796111701,0.824950241069943,0.1455642011844559,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.3}",0.11415437991656101
ramularia_collo_cygni,elasticnet,3,888,222,0.4109771786722188,1.0446538531911664,0.8249933075210721,0.15412024429146298,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.3}",0.11880179082038667
ramularia_collo_cygni,elasticnet,4,888,222,0.31316178941401335,1.0844323023065936,0.8071993560667798,0.07908753862600282,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.3}",0.12783144114688183
ramularia_collo_cygni,elasticnet,5,888,222,0.42149963876569563,0.996744909298704,0.778038197586663,0.1480437915693027,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.5}",0.08994662164186451
rhynchosporium,elasticnet,1,888,222,0.0977531338340859,0.7963401511188537,0.5523379793208296,-0.0041649634619760345,"{""model__alpha"": 1.0, ""model__l1_ratio"": 0.05}",0.020860156009220383
rhynchosporium,elasticnet,2,888,222,0.33719084325737125,0.8525682489814366,0.5339096100890245,0.07765081770771165,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.3}",0.011439827016246759
rhynchosporium,elasticnet,3,888,222,0.1601015888965644,1.0306772315408825,0.621759852939952,-0.0032609304671513684,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.05}",0.06198243946748531
rhynchosporium,elasticnet,4,888,222,0.2576349909539272,1.0461956884487924,0.616609510024971,0.04856343637447702,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.3}",0.03314299041604692
rhynchosporium,elasticnet,5,888,222,0.22239029151946302,0.7248155400229123,0.532970315981235,0.01781649512431016,"{""model__alpha"": 1.0, ""model__l1_ratio"": 0.05}",0.014001536588424771
blumeria_graminis,xgboost,1,888,222,0.7031525633206934,0.8564403436047923,0.6729886524768547,0.4830169671489962,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}",0.5211068749469875
blumeria_graminis,xgboost,2,888,222,0.7005427378726552,0.8306956852456752,0.6561041995191139,0.4808683054944983,"{""model__colsample_bytree"": 0.1, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.5081475320409011
blumeria_graminis,xgboost,3,888,222,0.7286963776037724,0.8330785089384415,0.6465678351913506,0.5200742256688102,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.5315578407751328
blumeria_graminis,xgboost,4,888,222,0.7217176921002773,0.7752792973881854,0.60879358556771,0.5169896708815658,"{""model__colsample_bytree"": 0.1, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.5147399825254624
blumeria_graminis,xgboost,5,888,222,0.723992959591324,0.7921766189623619,0.5928626010213262,0.5237443551508143,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.5008264393535574
